City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
300,anadyr,64.75,177.4833,13.28,82,75,4.0,RU,1690512652
301,farasan,16.7022,42.1183,31.6,77,45,9.4,SA,1690512652
302,wuwei,37.9281,102.6414,30.54,18,0,3.39,CN,1690512652
303,brezina,33.0989,1.2608,28.21,17,0,2.24,DZ,1690512652
304,powell river,49.8496,-124.5361,25.15,43,20,2.57,CA,1690512641
305,dili,-8.5586,125.5736,27.02,63,7,2.25,TL,1690512652
306,antsiranana,-12.2787,49.2917,21.92,62,16,5.91,MG,1690512653
307,isla del bosque,22.7333,-105.85,28.35,76,14,3.19,MX,1690512653
308,olinda,-8.0089,-34.8553,25.85,78,40,3.6,BR,1690512412
309,anuradhapura,8.3565,80.4173,29.55,62,61,6.96,LK,1690512653
310,tyukalinsk,55.8732,72.1967,21.81,57,79,2.48,RU,1690512653
311,queenstown,-31.8976,26.8753,8.25,40,0,3.05,ZA,1690512545
312,dzhangala,49.2167,50.3333,30.33,31,0,1.62,KZ,1690512653
313,avarua,-21.2078,-159.775,25.03,69,20,2.06,CK,1690512653
314,vallenar,-28.5708,-70.7581,15.49,69,76,0.26,CL,1690512653
315,badger,64.8,-147.5333,27.51,51,20,4.12,US,1690512654
316,chongwe,-15.3292,28.682,12.17,69,19,1.14,ZM,1690512654
317,talcahuano,-36.7167,-73.1167,10.82,93,88,3.09,CL,1690512565
318,shimoda,34.6667,138.95,32.84,67,86,4.07,JP,1690512654
319,phongsali,21.6833,102.1058,24.97,63,97,0.53,LA,1690512654
320,westport,41.1415,-73.3579,26.77,88,0,2.57,US,1690511841
321,hastings,50.8552,0.5729,17.86,51,100,5.75,GB,1690512354
322,keflavik,64.0049,-22.5624,10.24,87,0,2.06,IS,1690512654
323,geneina,13.45,22.45,23.52,71,100,1.87,SD,1690512654
324,illizi,26.4833,8.4667,31.89,10,6,5.26,DZ,1690512654
325,parnu,58.3859,24.4971,10.05,100,75,0.0,EE,1690512655
326,hilo,19.7297,-155.09,29.6,82,100,3.6,US,1690512508
327,mokhsogollokh,61.4681,128.9203,23.85,40,100,2.41,RU,1690512655
328,verkhnevilyuysk,63.4453,120.3167,24.51,46,44,2.88,RU,1690512655
329,chake chake,-5.2459,39.7666,23.39,79,20,3.54,TZ,1690512655
330,forquilha,-3.7983,-40.2606,23.57,86,7,1.53,BR,1690512655
331,patigi,8.7333,5.75,23.82,95,100,2.77,NG,1690512655
332,veinticinco de mayo,-35.4323,-60.1727,6.1,91,86,0.89,AR,1690512655
333,hauterive,46.0901,3.4459,17.42,84,11,1.21,FR,1690512655
334,constantia,44.1833,28.65,14.38,71,0,5.76,RO,1690512540
335,udachny,66.4167,112.4,23.03,37,74,2.19,RU,1690512656
336,quellon,-43.1167,-73.6167,10.14,93,100,2.57,CL,1690512379
337,gadzhiyevo,69.2551,33.3362,13.46,82,37,0.52,RU,1690512656
338,sur,22.5667,59.5289,29.17,70,100,1.85,OM,1690512656
339,alice springs,-23.7,133.8833,25.75,36,54,3.6,AU,1690512210
340,shiguai,40.7058,110.2856,23.67,54,56,3.57,CN,1690512656
341,sinop,41.7711,34.8709,16.89,82,38,3.01,TR,1690512656
342,khanty-mansiysk,61.0042,69.0019,20.06,64,0,3.13,RU,1690512656
343,narvik,68.4384,17.4272,13.54,99,9,1.4,NO,1690512656
344,boca suno,-0.7167,-77.1333,21.49,98,98,0.83,EC,1690512657
345,broome,42.2506,-75.833,23.08,93,1,0.45,US,1690512657
346,minas de marcona,-15.2119,-75.1103,12.19,89,19,5.24,PE,1690512657
347,jijel,36.8205,5.7667,29.97,58,40,2.06,DZ,1690512657
348,ulladulla,-35.35,150.4667,19.27,49,57,6.69,AU,1690512657
349,lethem,3.3803,-59.7968,24.13,93,100,1.74,GY,1690512657
350,filadelfia,39.9523,-75.1638,31.14,75,75,3.6,US,1690512606
351,antofagasta,-23.65,-70.4,16.6,85,58,1.12,CL,1690512363
352,johi,26.6921,67.6133,31.88,64,82,4.65,PK,1690512657
353,nouadhibou,20.931,-17.0347,21.12,83,9,11.3,MR,1690512657
354,enewetak,11.3474,162.3373,28.16,81,100,8.16,MH,1690512658
355,itacarambi,-15.1022,-44.0919,23.22,42,100,2.29,BR,1690512658
356,angaur state,6.906,134.13,27.33,77,100,10.67,PW,1690512658
357,nosy varika,-20.5833,48.5333,17.96,81,95,1.83,MG,1690512658
358,katsuura,35.1333,140.3,28.48,69,22,4.58,JP,1690512658
359,santa ines,-3.6667,-45.38,23.7,73,2,2.24,BR,1690512586
360,carmo do rio verde,-15.3536,-49.7075,20.93,34,71,1.26,BR,1690512658
361,zaozersk,69.4005,32.4476,13.04,85,27,0.93,RU,1690512658
362,itaituba,-4.2761,-55.9836,23.96,56,1,0.26,BR,1690512658
363,perugorria,-29.3413,-58.6106,12.92,61,88,2.9,AR,1690512658
